1.619666914944877800e-01
8.141530504026442405e-02
1.269793306868071715e-02
1.015882606226809148e+00
-6.435719210971968529e-02
1.012654346241072867e+00
-6.961777072747159234e-02
9.956308922495553659e-01
6.492107421388755573e-02
1.025769396591166283e+00
3.432570650016707886e-02
1.032352962848402056e+00
-3.869024027781517439e-02
1.025788409937321122e+00
